RT,Kh,Kv_Kh,So,INJP,VL,TS,HL,WD,LN,OR_FPP,CO_FPP,SOR_FPP,CSOR_FPP,OR_FPT,CO_FPT,SOR_FPT,CSOR_FPT,OR_Half,CO_Half,SOR_Half,CSOR_Half,OR_FPT_6,CO_FPT_6,SOR_FPT_6,CSOR_FPT_6,OR_FPT_12,CO_FPT_12,SOR_FPT_12,CSOR_FPT_12,OR_FPT_18,CO_FPT_18,SOR_FPT_18,CSOR_FPT_18,OR_FPT_24,CO_FPT_24,SOR_FPT_24,CSOR_FPT_24,T_FPP,T_FPT,T_Half
0,0.2,0.3,0.9,0.142857143,1,0.4,0.333333333,0.285714286,0.833333333,0.246129076,0.105502489,0.024951416,0.115593053,0.197432614,0.22593419,0.034959667,0.040313663,0.25069684,0.212271666,0.055302181,0.035783248,0.130525999,0.2287842,0.064706061,0.039717157,0.153459845,0.237276147,0.094961053,0.04458088,0.186292107,0.259044354,0.089890171,0.053279358,0.230659775,0.287820149,0.077862004,0.061012101,0.127272727,0.3,0.315315315
0.333333333,0.9,0.7,0.2,0.714285714,0.5,0.2,0.25,0.607142857,0.833333333,0.3979242,0.048995442,0.3167298,0.279980873,0.434605069,0.132145927,0.429829429,0.404041081,0.397724466,0.112519898,0.338521226,0.326919123,0.302144048,0.169157266,0.455094053,0.44429813,0.335648402,0.218048042,0.315490911,0.4314229,0.386625881,0.286997706,0.239919405,0.398345938,0.502293555,0.365276077,0.168295708,0.368897277,0.018181818,0.085714286,0.099099099
0.333333333,0.8,0.5,0.8,0.714285714,0.5,0.6,0.416666667,0.178571429,0.333333333,0.443379618,0.310508278,0.119175096,0.192222693,0.537086433,0.164882416,0.051288545,0.058548945,0.673418953,0.208715116,0.055455811,0.068174758,0.412612919,0.216795556,0.045299464,0.056055887,0.48558597,0.289019183,0.061015193,0.053202327,0.487136894,0.384741277,0.081146457,0.052001256,0.568465232,0.476740956,0.049785151,0.054415218,0.2,0.157142857,0.099099099
1,0.9,0.6,0.7,0,0,0,0.25,0.392857143,0.666666667,0.271979707,0.390640632,0.257581044,0.317544568,0.307258948,0.272040843,0.094560546,0.153570401,0.266973641,0.326728304,0.133047774,0.180047008,0.232186576,0.288663689,0.103575233,0.146582286,0.215471012,0.311834811,0.098598665,0.139244073,0.191244991,0.335696483,0.118564835,0.140890939,0.231362035,0.36061608,0.140531196,0.148286327,0.363636364,0.385714286,0.306306306
0.166666667,0.6,0.1,0,0.285714286,0.5,0,0.916666667,0.535714286,0.333333333,0.250919063,0.112431109,0.282300806,0.375282621,0.313445756,0.064603221,0.340033304,0.259491173,0.319145396,0.080433821,0.274991716,0.241526845,0.21503785,0.091184124,0.454028912,0.327010298,0.192388911,0.121925376,0.436296066,0.370763056,0.191771095,0.154192053,0.375832266,0.395306088,0.234837602,0.19005488,0.296074315,0.406638158,0.090909091,0.085714286,0.063063063
0.333333333,0.3,0.3,0.6,0.428571429,1,1,0.25,0.321428571,0.833333333,0.274124245,0.06318655,0.079160226,0.142661922,0.254813894,0.178549401,0.098148372,0.101482314,0.339975177,0.160725305,0.097376667,0.0957789,0.202850241,0.194513614,0.097297702,0.101728113,0.217185625,0.219485953,0.12287565,0.103312095,0.243711161,0.258051747,0.131223085,0.106953776,0.315643316,0.301577018,0.088216188,0.11086364,0.054545455,0.171428571,0.198198198
1,0,0.1,0.3,0.285714286,1,0.6,0.166666667,0.571428571,0.833333333,0.096272598,0.0488657,0.103830778,0.204612925,0.16812011,0.204448817,0.159290727,0.17077909,0.155301677,0.171808327,0.159318519,0.149689011,0.10193724,0.204210172,0.215476457,0.173745359,0.08716828,0.205268361,0.234982019,0.180464367,0.085499196,0.20858034,0.24081613,0.194607424,0.102357289,0.214606017,0.233565845,0.212188421,0.090909091,0.357142857,0.405405405
0.333333333,0.1,0.1,0.6,1,0.5,0,0.583333333,0.464285714,0.833333333,0.140747043,0.038056687,0.109131786,0.19306984,0.164447564,0.115908968,0.154849112,0.146128992,0.198765695,0.105319907,0.111893698,0.123527794,0.108782452,0.12141329,0.237534921,0.158449605,0.106303427,0.130958123,0.257471093,0.171191135,0.095980626,0.142295276,0.295857821,0.192566445,0.108035312,0.153418044,0.357593269,0.22135062,0.054545455,0.185714286,0.207207207
0.833333333,1,0.4,0.7,0.285714286,0.5,1,0.166666667,0.428571429,1,0.224843032,0.182754868,0.208633909,0.192806962,0.203498439,0.161111808,0.160248448,0.169902199,0.281848065,0.192084784,0.19956969,0.162224587,0.216434589,0.174217547,0.149784042,0.175736954,0.309260094,0.212517847,0.171105445,0.174551215,0.388977386,0.275802148,0.19066717,0.180359474,0.494039963,0.355619241,0.168092582,0.188322386,0.163636364,0.228571429,0.198198198
0.833333333,0,0.5,0.7,0.571428571,1,0.2,0.416666667,0.607142857,0.5,0.204387262,0.458956639,0.232572168,0.264838944,0.228572477,0.328815654,0.111985209,0.132975959,0.254982623,0.396500094,0.117609595,0.148796347,0.132333681,0.328075185,0.148225149,0.132186167,0.118207211,0.327829102,0.152785315,0.135714985,0.105754827,0.329864185,0.171242478,0.145714272,0.125063208,0.334399473,0.172276397,0.160141307,0.472727273,0.514285714,0.414414414
0.833333333,0,0.1,0.6,0.142857143,1,1,0.25,0.821428571,0.5,0.098718995,0.107464607,0.080107963,0.176267175,0.157178216,0.364352044,0.128447078,0.136673366,0.15893644,0.304170655,0.119306225,0.121036374,0.092849232,0.353120856,0.18699173,0.136849291,0.083863729,0.343633757,0.206941238,0.142638753,0.082487402,0.337728763,0.20863495,0.156162953,0.094163852,0.336407578,0.215471414,0.173462289,0.309090909,0.757142857,0.801801802
1,0.6,0,0.4,0.714285714,1,0.4,0.333333333,0.357142857,0.5,0.398423908,0.027312124,0.075388574,0.176658315,0.535096127,0.19771966,0.136953984,0.119178077,0.533068515,0.138573372,0.072347295,0.102064019,0.377832587,0.244563145,0.164611579,0.13077865,0.427464047,0.308969214,0.128539904,0.130610136,0.44034919,0.386285369,0.112099279,0.12864196,0.549715092,0.473067444,0.093887576,0.126785903,0.018181818,0.114285714,0.135135135
0,0.6,1,0.4,1,1,0.2,0.166666667,0.285714286,1,0.685112648,0.063307618,0.079780777,0.169366697,0.477098592,0.131936042,0.158186723,0.142668247,0.421500991,0.109758497,0.147446934,0.121044278,0.619285624,0.196373468,0.112135963,0.154279202,0.645420171,0.314834086,0.075952229,0.12714451,0.47956519,0.432507172,0.070804376,0.10698061,0.312129036,0.49316297,0.141606382,0.110781988,0.018181818,0.057142857,0.072072072
0.5,0.7,0.6,0.5,1,1,1,0.5,0.571428571,0,0.758928933,0.060052767,0.078716992,0.169898111,0.69068507,0.319671881,0.093576518,0.093702473,0.711691835,0.247170615,0.065969465,0.086872916,0.520898252,0.385041346,0.104604433,0.096501961,0.472570969,0.456990664,0.12080125,0.100123724,0.426532991,0.530749969,0.090545086,0.101617035,0.366100492,0.590503628,0.105332049,0.105533677,0.018181818,0.114285714,0.144144144
0.5,1,0.4,0.7,0,0,0,0.333333333,0.214285714,0,0.455595426,0.368747946,0.11238171,0.181631225,0.453548091,0.248384753,0.026426139,0.045816905,0.577334608,0.310365269,0.034927147,0.060450074,0.28523527,0.279436818,0.038163542,0.04263549,0.26246098,0.311732222,0.06035564,0.042404589,0.285225097,0.352249458,0.07539471,0.047265688,0.355770169,0.402306121,0.050577345,0.051076012,0.272727273,0.257142857,0.18018018
0,0.5,1,0.6,0,0.5,0.8,0.416666667,0.321428571,0.833333333,0.194052872,0.083862515,0.151219273,0.159249603,0.169967601,0.112860313,0.127206189,0.135388899,0.166896803,0.122726364,0.120988874,0.145234526,0.15142559,0.124375256,0.12488794,0.136964751,0.155324052,0.143214459,0.150015714,0.138891766,0.149708979,0.164673148,0.186191477,0.147638719,0.192468361,0.190169492,0.179041307,0.162173203,0.090909091,0.185714286,0.189189189
1,0.3,0.2,0.2,0.714285714,1,0.6,0.25,0.25,0,0.316266426,0.02117784,0.104973057,0.192772862,0.335655923,0.002314958,0.120880315,0.111113474,0.397950375,0,0.077803893,0.076075249,0.265158243,0.043486829,0.145802162,0.119513458,0.229927958,0.087457998,0.252540517,0.144254796,0.221924495,0.128878719,0.363270436,0.191376343,0.286443735,0.173658476,0.356804966,0.238897826,0.018181818,0,0
1,0.2,0,0.8,0.571428571,1,1,0.083333333,0.035714286,0.5,0.188786474,0.091104241,0.05495806,0.146040435,0.337701718,0.130062891,0.073964767,0.066795317,0.307112174,0.1175285,0.057869498,0.056149303,0.213075242,0.154605751,0.133645586,0.077665809,0.229712159,0.184117688,0.126281208,0.088171059,0.215139748,0.221026232,0.134471994,0.095664355,0.283736756,0.259471242,0.116152237,0.105018644,0.109090909,0.171428571,0.162162162
0,0.6,0.3,0.1,1,0.5,0.8,0.5,0.357142857,0.5,0.388961349,0.009219716,0.192576075,0.198455823,0.384979071,0.089229275,0.35568637,0.285415661,0.481935832,0.064305693,0.214003466,0.21747942,0.292773241,0.127224966,0.383655788,0.331098396,0.269757436,0.171447643,0.336134414,0.342646472,0.287748598,0.221946163,0.25075019,0.337002791,0.351186254,0.27706465,0.202818404,0.326185702,0,0.042857143,0.063063063
0,1,0.5,0.9,0.428571429,1,0.4,0.75,0.464285714,0.166666667,0.481832186,0.269918793,0.059899554,0.125655975,0.472049024,0.263759587,0.015326957,0.015870721,0.628705084,0.291724984,0.014618548,0.023463122,0.350309697,0.300345272,0.033477288,0.015586321,0.477268063,0.368569914,0.018113652,0.016051565,0.36276156,0.440665508,0.052512045,0.016864792,0.379411497,0.495531028,0.050172147,0.023385595,0.163636364,0.2,0.162162162
0.5,0.1,0,0.8,0.571428571,0,0.4,0.083333333,0.892857143,0.333333333,0.142625687,0.414846209,0.200091589,0.282896094,0.168538304,0.345578264,0.091862608,0.122546962,0.202027903,0.393587935,0.096259773,0.14557973,0.099466462,0.337041972,0.136985295,0.120501619,0.081645992,0.329012853,0.167482941,0.123832421,0.073475945,0.322471241,0.179672657,0.134754058,0.082835962,0.319516821,0.202729503,0.150595155,0.545454545,0.642857143,0.54954955
0.666666667,1,0,1,0.142857143,1,0.2,0,0.285714286,0,0.423625196,0.682663843,0.070622616,0.129297056,0.703022906,0.410700913,0.004684398,0.003400451,0.699489793,0.512377764,0.003140826,0.012966598,0.505200235,0.466008854,0.015899375,0.002313151,0.635236076,0.554662087,0.008096553,0.000493578,0.62439902,0.664228374,0.010520584,0,0.58516084,0.763221845,0.002157218,0,0.436363636,0.385714286,0.261261261
0.333333333,0,0,0.8,0.857142857,0,0.8,0.5,0.714285714,0,0.152749793,0.387308835,0.164230109,0.26627346,0.193307004,0.39374063,0.083622865,0.109560056,0.211848404,0.426416947,0.081249056,0.12852806,0.113474432,0.385619598,0.130266432,0.107727722,0.095242129,0.376981907,0.149754914,0.110843877,0.084209196,0.370919757,0.174345514,0.121490508,0.084476961,0.366695865,0.195809413,0.136770235,0.509090909,0.685714286,0.612612613
0.5,0.8,0.4,0.5,0.714285714,0,1,0.25,0.892857143,0.666666667,0.304066751,0.098239214,0.211194549,0.311007408,0.279271495,0.288406113,0.233011689,0.266883591,0.29195132,0.245110047,0.223316886,0.25619482,0.185654631,0.297677636,0.247359329,0.267796716,0.172789347,0.310796481,0.252757294,0.266681985,0.17402621,0.327761468,0.247198459,0.275762584,0.243348112,0.351962372,0.21952722,0.288196124,0.072727273,0.271428571,0.315315315
0.166666667,0,0,0.3,0.142857143,1,0.6,0.083333333,0.464285714,0.5,0.065203876,0.035428309,0.118198419,0.216978589,0.127681236,0.1308609,0.148164963,0.152390821,0.114054793,0.111774106,0.119545526,0.146565246,0.074928386,0.130461482,0.216808982,0.156666883,0.062089724,0.130523447,0.258920287,0.166945675,0.055331023,0.13174751,0.283132747,0.185147185,0.066087698,0.134487009,0.287751266,0.207938449,0.072727273,0.3,0.333333333
1,0,1,0.4,0.714285714,0,0.6,0.5,0.714285714,1,0.080739993,0.040572996,0.245856271,0.3152891,0.074692032,0.138301677,0.599941204,0.607848584,0.061380744,0.124192755,0.598046714,0.511789282,0.043903631,0.130980654,0.778347608,0.624317727,0.03705601,0.125790272,0.784446325,0.645969887,0.032340763,0.12154378,0.823456957,0.685493207,0.03524774,0.118843675,0.900324164,0.742461139,0.072727273,0.371428571,0.432432432
0.833333333,0.9,0.5,0.8,0.571428571,1,0.8,1,0.571428571,0.666666667,0.6743012,0.092846786,0.019637717,0.11187951,0.57192043,0.252312795,0.056283243,0.057401933,0.682227456,0.202933643,0.050908244,0.036201265,0.395469719,0.299607604,0.045932689,0.05598941,0.512887149,0.366197575,0.047816103,0.052702616,0.605542305,0.472317603,0.055451776,0.050539832,0.50137688,0.57708699,0.046250681,0.048121258,0.054545455,0.128571429,0.135135135
0.833333333,0.6,0.6,0.1,0.571428571,1,0.8,0.333333333,0.428571429,0.333333333,0.445256412,0.097665428,0.178949225,0.28128209,0.544342379,0.166881608,0.382086516,0.305350221,0.610458988,0.138001303,0.256111805,0.218306927,0.401221636,0.218995129,0.351818064,0.342745069,0.396569743,0.282055532,0.266049975,0.336053744,0.412677877,0.356649324,0.180690982,0.314797156,0.497901855,0.435207162,0.143562597,0.296144758,0.054545455,0.085714286,0.09009009
0.166666667,0.4,1,0.1,0.857142857,1,0.8,0.5,0.785714286,0.666666667,0.44361491,0.085413919,0.174886963,0.2306774,0.417640772,0.1751539,0.33513597,0.285630165,0.480819027,0.154217635,0.242617438,0.218370591,0.304526583,0.209351636,0.328807513,0.311267641,0.312149089,0.255475006,0.228519975,0.305031163,0.248534039,0.301126616,0.218828192,0.296321949,0.203227215,0.331589484,0.26622538,0.306320568,0.036363636,0.1,0.117117117
0.5,0.4,0.3,0.1,0.428571429,1,0.8,0.333333333,0.5,0.833333333,0.285011967,0.055675524,0.192163906,0.221886012,0.313351334,0.142071307,0.351308497,0.288886537,0.350390404,0.13590086,0.267300272,0.219208989,0.255478839,0.16972323,0.332102283,0.31160958,0.263894212,0.206832385,0.25614101,0.310345584,0.292036268,0.255040168,0.200524663,0.299372872,0.379593966,0.312999112,0.153216719,0.285895524,0.036363636,0.128571429,0.135135135
1,0.7,0.5,0.9,0.142857143,1,1,0.416666667,0.821428571,0.833333333,0.324906247,0.172340977,0.042797345,0.097947116,0.325363275,0.416840106,0.040847636,0.062840651,0.39186332,0.374244189,0.067917981,0.05166532,0.202164466,0.42259343,0.083852075,0.06060305,0.242258644,0.437168093,0.081145019,0.063186304,0.30324633,0.467852494,0.111844032,0.070476228,0.407874707,0.516679607,0.065745828,0.081154105,0.127272727,0.371428571,0.396396396
0.166666667,0.8,1,0.2,0.285714286,1,0.2,0.25,0.178571429,1,0.574138599,0.025026533,0.085637221,0.134731708,0.468212924,0.08989498,0.286703797,0.244342352,0.521176424,0.084859672,0.206669406,0.204614635,0.580154487,0.160404142,0.163403094,0.247241266,0.608123551,0.272720578,0.102637011,0.19945833,0.499755601,0.389132379,0.076251304,0.159814404,0.333844967,0.453402139,0.148610625,0.158791862,0,0.042857143,0.045045045
0.666666667,1,0.4,0.7,0.285714286,0.5,0,0.333333333,0.785714286,0,0.610629778,0.474720945,0.114091426,0.170636527,0.571368578,0.691027631,0.020802384,0.052447339,0.517803711,0.670428524,0.042422887,0.066158857,0.35675217,0.710897437,0.024339048,0.047173711,0.348941905,0.732314632,0.034712924,0.04518985,0.328336489,0.763007399,0.045759101,0.047739843,0.383561169,0.803932488,0.026683055,0.051719632,0.272727273,0.457142857,0.45045045
0.666666667,0.7,0,0.4,0.857142857,0.5,0.2,0.75,0.321428571,0,0.422770468,0.259833219,0.158007605,0.26478051,0.591306207,0.153743759,0.097735673,0.114781875,0.590894067,0.194026928,0.103274963,0.126597915,0.422866498,0.212126509,0.119330426,0.118854906,0.388780612,0.278554708,0.141674035,0.118180771,0.370995308,0.345704028,0.176660292,0.128443171,0.451451408,0.413148835,0.166161362,0.141878802,0.163636364,0.142857143,0.09009009
0.333333333,0.3,0.4,0.9,0.857142857,1,0.6,0.583333333,0.392857143,0.666666667,0.33189569,0.426863839,0.153724789,0.185884165,0.385904484,0.234446234,0.045989326,0.060222058,0.446758851,0.305500741,0.08183498,0.071362685,0.254367509,0.258740882,0.062706358,0.059027812,0.299501083,0.292643321,0.088322917,0.059895707,0.306236577,0.342375321,0.088889096,0.063973347,0.389127545,0.397038392,0.089466142,0.0715263,0.309090909,0.271428571,0.189189189
0.833333333,0.2,0.2,0.2,0.714285714,1,1,0.666666667,0.714285714,0.666666667,0.171780078,0.233230365,0.313332705,0.345637747,0.284429007,0.172975159,0.290463938,0.265884889,0.249579789,0.194977806,0.267839632,0.243410376,0.180218736,0.18809409,0.367389002,0.284724189,0.157548222,0.205898613,0.360520381,0.299504413,0.161259552,0.225886696,0.326326055,0.315715995,0.190481917,0.249846457,0.322226346,0.33403199,0.236363636,0.257142857,0.216216216
0,1,0.9,0.3,0.714285714,0,0.4,0.916666667,0.535714286,0.333333333,0.394695281,0.054019622,0.25311448,0.241307308,0.486023739,0.134180151,0.190023721,0.198797962,0.524837649,0.114374923,0.128261965,0.187515418,0.343796034,0.179765596,0.244493493,0.215931003,0.30349839,0.231153972,0.225856188,0.219288445,0.271285426,0.278747186,0.218436212,0.225888959,0.343570491,0.329047611,0.159535344,0.228289633,0.018181818,0.071428571,0.081081081
0.666666667,0.2,0.9,0.1,1,0.5,0,0,0.142857143,0.166666667,0.369080729,0.086994388,0.272816836,0.360292204,0.463942438,0.163415492,0.311251773,0.300706334,0.456663577,0.145554052,0.230597179,0.266631165,0.326927768,0.203316187,0.343464293,0.323175169,0.27867198,0.248720645,0.327836023,0.326680818,0.276182771,0.292541115,0.268863359,0.331663647,0.357128667,0.342870123,0.202942126,0.330436484,0.054545455,0.114285714,0.117117117
0,0.9,0.8,0.8,0.571428571,1,0.4,0.583333333,0.607142857,0.666666667,0.511986178,0.280559501,0.097654843,0.130855649,0.412453604,0.299818615,0.028516374,0.035193167,0.503980304,0.326816565,0.039237404,0.043993035,0.378371946,0.33154839,0.049832957,0.035744686,0.479278118,0.408857536,0.027224432,0.035327509,0.34542351,0.473860397,0.054014414,0.034962047,0.340861888,0.520952837,0.061170137,0.041461733,0.145454545,0.214285714,0.189189189
0,0.7,0.7,0.6,0.571428571,0,0.8,0.833333333,0.571428571,1,0.187919081,0.051168286,0.221109062,0.184353085,0.165064911,0.083269201,0.297673998,0.227871374,0.200731865,0.085883558,0.18716705,0.205519248,0.149286631,0.095287907,0.306683551,0.254679659,0.164509824,0.117174412,0.339189882,0.27242956,0.154635416,0.142624576,0.404581197,0.296925642,0.182106201,0.168871169,0.459341986,0.333498882,0.054545455,0.142857143,0.153153153
1,0.1,0.8,0.5,0.428571429,1,1,0.75,0.392857143,0.833333333,0.206099907,0.035063457,0.081126213,0.146800395,0.233087112,0.144851558,0.172715652,0.188069505,0.267215722,0.125632925,0.151214993,0.152190824,0.168087334,0.159122245,0.20473496,0.195461412,0.154856812,0.177143087,0.236167641,0.201234548,0.148497218,0.19777543,0.250678767,0.215652427,0.164908236,0.218050242,0.284412339,0.234231365,0.036363636,0.171428571,0.198198198
1,0.5,0.5,0.9,0.285714286,1,1,0.166666667,0.357142857,0,0.489273262,0.961971862,0.095365116,0.168169408,0.587008431,0.490532339,0.018484703,0.028274685,0.659495027,0.64686367,0.025875399,0.042459313,0.417906161,0.528362688,0.019654363,0.024908569,0.435321582,0.576852852,0.05043366,0.024253361,0.516922375,0.651772094,0.031006153,0.027585205,0.556975394,0.735313019,0.005767986,0.027258345,0.563636364,0.457142857,0.306306306
0.333333333,0,0.6,0.5,0.571428571,1,0,0.666666667,0.285714286,0.833333333,0.155666268,0.045837112,0.096229936,0.162408173,0.182743402,0.090003994,0.148761695,0.141371923,0.240293496,0.087433925,0.132575103,0.111954149,0.118838255,0.09799156,0.18653193,0.149799349,0.113440844,0.112002381,0.221685094,0.158776961,0.112548101,0.126829527,0.248562885,0.175060639,0.132847822,0.144265761,0.278757899,0.196066827,0.054545455,0.142857143,0.153153153
0,0.4,0.1,1,0.142857143,1,0,0.416666667,0.678571429,0.5,0.203789369,0.332745217,0.083267391,0.14488329,0.23177043,0.388432444,0.035858442,0.033850857,0.241597068,0.41483018,0.030071302,0.04273463,0.143327243,0.385468669,0.071908475,0.033379442,0.143740275,0.384712044,0.092555859,0.03734008,0.149161688,0.391400315,0.098892159,0.046192352,0.191556966,0.405088991,0.084444561,0.05583896,0.345454545,0.528571429,0.495495495
0,0.7,0.4,0,0.714285714,0.5,0.4,0.083333333,0.892857143,1,0.227664881,0.088842509,0.613775946,0.525306452,0.263162022,0.126208125,0.681349651,0.741526736,0.223781964,0.123956364,0.778430884,0.666057368,0.221963101,0.144967203,0.562928594,0.748981641,0.232539807,0.179070146,0.471069932,0.702738435,0.257523516,0.220104711,0.349704566,0.661658351,0.317798558,0.269733652,0.225631902,0.618662526,0.054545455,0.142857143,0.153153153
